koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period_err1,koi_period_err2,koi_time0bk_err1,koi_time0bk_err2,koi_impact_err1,koi_duration_err1,koi_duration_err2,koi_depth,koi_teq,koi_model_snr,koi_slogg,koi_slogg_err2,ra,dec,koi_kepmag
2,0,1,0,0,5e-06,-5e-06,5.2300000000000004e-05,-5.2300000000000004e-05,0.004,0.0035299999999999997,-0.0035299999999999997,213900.0,392,3902.3,4.468999999999999,-0.13699999999999998,293.6817,39.758839,15.329
2,0,1,0,0,1.22e-06,-1.22e-06,0.00010800000000000001,-0.00010800000000000001,0.013999999999999999,0.008,-0.008,115170.0,1972,1876.9,3.488,-0.071,288.92667,39.81179,11.554
2,0,0,1,1,1.57e-05,-1.57e-05,0.00951,-0.00951,0.27399999999999997,0.451,-0.451,64.6,1866,13.0,4.428,-0.18,295.86285,39.96711,15.005
2,0,1,0,0,5.8e-06,-5.8e-06,0.00014099999999999998,-0.00014099999999999998,0.048,0.00748,-0.00748,17120.0,960,711.4,3.4589999999999996,-0.20199999999999999,297.28387000000004,45.953109999999995,13.395999999999999
2,1,0,0,0,1.79e-06,-1.79e-06,0.000102,-0.000102,0.008,0.00551,-0.00551,214600.0,907,1408.6,4.138999999999999,-0.161,282.66821,46.16013,13.135
2,0,0,1,1,1.57e-05,-1.57e-05,0.007090000000000001,-0.007090000000000001,0.45399999999999996,0.214,-0.214,127.7,1174,11.2,4.506,-0.07,287.97546,46.289631,15.458
2,1,0,1,1,6.979999999999999e-05,-6.979999999999999e-05,0.0165,-0.0165,0.451,0.5579999999999999,-0.5579999999999999,37.8,1104,14.7,4.567,-0.08800000000000001,291.96027000000004,41.578609,13.945
2,0,0,1,1,7.31e-06,-7.31e-06,0.00502,-0.00502,0.364,0.174,-0.174,57.6,1312,14.8,4.518,-0.064,286.95206,38.960941,13.328
2,1,0,0,0,0.02914,-0.02914,0.0244,-0.0244,0.1449,0.9329999999999999,-0.9329999999999999,326.6,231,11.0,4.457,-0.28600000000000003,290.47375,41.627548,14.514000000000001
2,1,0,0,0,0.001426,-0.001426,0.005529999999999999,-0.005529999999999999,0.156,0.536,-0.536,5211.2,602,161.3,3.06,-0.16,287.76627,42.322720000000004,12.390999999999998
2,0,1,0,0,0.00017350000000000002,-0.00017350000000000002,0.0328,-0.0328,6.997999999999999,0.0796,-0.0796,14578.0,1156,32.9,3.935,-0.255,287.3327,41.506671999999995,14.044
2,1,0,1,1,4.6399999999999996e-05,-4.6399999999999996e-05,0.00323,-0.00323,0.003,0.249,-0.249,8707.6,1547,190.8,3.06,-0.105,297.66787999999997,40.58028,12.696
2,0,1,0,0,4.99e-07,-4.99e-07,7.46e-05,-7.46e-05,0.036000000000000004,0.0037600000000000003,-0.0037600000000000003,142310.0,930,1517.7,4.465,-0.171,292.63113,42.180779,12.376
2,1,0,0,1,2.94e-06,-2.94e-06,0.00372,-0.00372,0.115,0.14800000000000002,-0.14800000000000002,29.5,2557,19.2,4.3580000000000005,-0.138,292.79962,42.99033,11.655999999999999
2,0,0,1,0,7.3e-06,-7.3e-06,0.007490000000000001,-0.007490000000000001,0.249,0.14300000000000002,-0.14300000000000002,150.9,1665,13.8,4.556,-0.152,296.93594,42.954231,15.8
2,0,1,0,0,1.28e-06,-1.28e-06,0.000325,-0.000325,4.787,0.0171,-0.0171,1643.5,2057,202.0,3.859,-0.09699999999999999,294.83984,43.019718,13.059000000000001
2,0,1,0,0,4.0399999999999996e-07,-4.0399999999999996e-07,7.31e-05,-7.31e-05,0.003,0.00391,-0.00391,378550.0,1007,2624.6,4.605,-0.153,288.37411000000003,43.294319,15.322000000000001
0,0,0,0,0,2.7899999999999997e-05,-2.7899999999999997e-05,0.0127,-0.0127,0.0034,0.77,-0.77,451.0,2029,20.8,4.208,-0.141,295.90744,43.385979,13.142000000000001
0,0,0,0,0,5.79e-05,-5.79e-05,0.00898,-0.00898,0.285,0.278,-0.278,150.7,942,9.9,4.553,-0.16,294.73962,50.566841,15.289000000000001
2,0,1,0,0,6.78e-07,-6.78e-07,0.000172,-0.000172,0.004,0.0131,-0.0131,516930.0,1551,1694.6,4.292,-0.16699999999999998,294.38742,50.717098,14.187000000000001
2,0,1,0,0,9.43e-06,-9.43e-06,0.000204,-0.000204,0.022000000000000002,0.0107,-0.0107,222230.0,503,1157.6,4.603,-0.161,291.11057,51.058929,13.265
2,0,1,0,0,1.42e-06,-1.42e-06,0.00031600000000000004,-0.00031600000000000004,2.903,0.0209,-0.0209,28290.0,1148,173.2,4.534,-0.187,294.90256,40.169979,15.286
2,0,1,0,0,4.38e-07,-4.38e-07,6.43e-05,-6.43e-05,0.019,0.0053,-0.0053,118320.0,1108,1268.7,4.427,-0.203,290.14092999999997,40.319140999999995,15.472999999999999
2,0,1,0,0,4.55e-06,-4.55e-06,0.000126,-0.000126,0.012,0.00722,-0.00722,86749.0,1082,1451.7,3.748,-0.095,293.82971000000003,40.031189000000005,11.957
2,1,0,0,0,0.03092,-0.03092,0.0382,-0.0382,0.2377,1.3,-1.3,270.0,215,12.2,4.508,-0.039,298.16547,40.005249,13.604000000000001
2,0,1,1,0,6.54e-06,-6.54e-06,0.0009710000000000001,-0.0009710000000000001,6.72,0.0523,-0.0523,4184.6,1024,82.6,4.479,-0.182,295.45105,40.175652,13.265999999999998
2,0,1,1,0,2.23e-07,-2.23e-07,0.000176,-0.000176,0.067,0.0131,-0.0131,743.6,3320,182.9,3.615,-0.09,284.11514,40.243561,13.027999999999999
2,0,1,0,0,8.140000000000001e-07,-8.140000000000001e-07,5.27e-05,-5.27e-05,0.006,0.0028699999999999997,-0.0028699999999999997,416030.0,628,2341.5,4.669,-0.083,297.73764,46.358101,15.217
2,0,0,1,1,6.159999999999999e-05,-6.159999999999999e-05,0.00759,-0.00759,0.038,0.2,-0.2,187.1,685,10.1,4.63,-0.063,287.93466,46.580421,15.52
2,0,1,0,0,8.240000000000001e-07,-8.240000000000001e-07,0.00018700000000000002,-0.00018700000000000002,0.055,0.0106,-0.0106,88625.0,2689,977.2,3.622,-0.084,299.58655,46.765541,10.862
2,0,1,0,0,3.7700000000000005e-07,-3.7700000000000005e-07,4.4200000000000004e-05,-4.4200000000000004e-05,0.003,0.00221,-0.00221,232680.0,813,1959.2,4.592,-0.136,288.6192,46.802971,15.137
0,0,0,0,0,0.0197,-0.0197,0.0245,-0.0245,0.3112,1.3,-1.3,370.8,409,10.4,3.295,-0.032,295.94925,40.247828999999996,13.892000000000001
2,0,1,1,1,0.0005851,-0.0005851,0.0147,-0.0147,0.012,1.0,-1.0,354.5,409,13.1,4.758,-0.049,293.6925,39.022141,15.742
0,0,0,0,0,0.0034840000000000006,-0.0034840000000000006,0.0141,-0.0141,0.3126,0.40700000000000003,-0.40700000000000003,300.8,458,9.8,3.641,-0.336,288.47317999999996,47.247921000000005,13.183
2,1,0,0,0,0.01251,-0.01251,0.0151,-0.0151,0.1483,0.695,-0.695,1360.0,150,6.7,4.586,-0.018000000000000002,298.51447,44.500278,15.669
2,1,0,0,0,0.004121,-0.004121,0.00784,-0.00784,0.2233,0.344,-0.344,878.0,878,7.7,2.645,-0.027000000000000003,297.29742000000005,45.881747999999995,13.318
2,1,0,0,0,0.007164,-0.007164,0.038,-0.038,0.3769,0.785,-0.785,1195.0,319,9.3,4.57,-0.281,296.47937,39.127571,15.484000000000002
2,0,0,1,0,1.06e-05,-1.06e-05,0.00201,-0.00201,0.2128,0.0702,-0.0702,1128.4,1044,43.1,4.5360000000000005,-0.29100000000000004,296.38229,48.045311,15.488
0,0,0,0,0,5.3500000000000006e-05,-5.3500000000000006e-05,8.31e-05,-8.31e-05,0.040999999999999995,0.922,-0.922,176.3,728,12.7,4.551,-0.17800000000000002,286.39862,45.343529,15.228
2,1,0,0,0,0.006456,-0.006456,0.0133,-0.0133,0.4265,0.758,-0.758,275.4,509,10.1,3.676,-0.111,282.71991,41.519379,9.666
2,0,1,0,0,2.37e-05,-2.37e-05,0.0012900000000000001,-0.0012900000000000001,0.321,0.0654,-0.0654,17749.0,1472,117.0,2.987,-0.10099999999999999,290.18625,43.72385,12.672
2,0,1,0,0,9.199999999999999e-08,-9.199999999999999e-08,5.16e-05,-5.16e-05,0.006,0.0026899999999999997,-0.0026899999999999997,417900.0,2328,2309.2,4.148,-0.198,284.62198,43.971981,13.99
0,0,0,0,0,0.0004523,-0.0004523,0.018000000000000002,-0.018000000000000002,0.046,0.507,-0.507,96.0,625,10.1,4.418,-0.18600000000000003,289.82422,51.552029,13.852
2,0,0,1,1,5.09e-06,-5.09e-06,0.00564,-0.00564,0.401,0.166,-0.166,18.6,1893,14.3,4.535,-0.17300000000000001,292.71817000000004,47.469891,13.087
2,1,0,0,0,0.0164,-0.0164,0.0248,-0.0248,0.0063,0.7659999999999999,-0.7659999999999999,322.4,388,11.2,3.593,-0.35200000000000004,291.76937999999996,49.075165000000005,10.808
0,0,0,0,0,2.5e-05,-2.5e-05,0.0054600000000000004,-0.0054600000000000004,0.028999999999999998,0.168,-0.168,91.3,1205,10.7,4.434,-0.11699999999999999,289.5484,40.1642,14.955
1,1,0,0,0,2.6700000000000002e-05,-2.6700000000000002e-05,0.00685,-0.00685,0.44299999999999995,0.254,-0.254,58.6,1081,14.2,4.541,-0.11699999999999999,280.2066,43.774288,12.75
2,0,1,0,0,1.45e-06,-1.45e-06,0.000125,-0.000125,0.005,0.008579999999999999,-0.008579999999999999,198400.0,1390,1942.5,3.428,-0.13,288.91531000000003,39.804981,15.145
2,1,0,0,1,0.001235,-0.001235,0.0797,-0.0797,0.418,1.6,-1.6,33.9,1107,6.7,4.281000000000001,-0.217,297.59485,40.512299,13.087
2,0,1,0,0,5.75e-06,-5.75e-06,8.96e-05,-8.96e-05,0.005,0.006529999999999999,-0.006529999999999999,72895.0,655,4563.5,3.905,-0.09300000000000001,290.15335,40.90163,13.613
2,0,1,0,0,4.14e-06,-4.14e-06,0.0033,-0.0033,0.031,0.0184,-0.0184,280070.0,2234,419.9,4.1930000000000005,-0.187,293.55844,41.395351,14.091
2,0,1,0,0,7.909999999999999e-07,-7.909999999999999e-07,3.17e-05,-3.17e-05,0.171,0.00221,-0.00221,73961.0,672,3830.9,4.495,-0.22899999999999998,289.48297,40.292751,14.083
0,0,0,0,0,2.95e-05,-2.95e-05,0.00707,-0.00707,0.29100000000000004,0.23,-0.23,98.4,1306,10.0,4.431,-0.21,288.03058,40.418301,15.42
0,0,0,0,0,9.81e-05,-9.81e-05,0.0102,-0.0102,0.33899999999999997,0.284,-0.284,71.2,1177,10.3,4.313,-0.195,296.92773,40.429660999999996,13.805
2,0,1,0,0,1.18e-06,-1.18e-06,4.44e-05,-4.44e-05,0.013999999999999999,0.0019199999999999998,-0.0019199999999999998,143750.0,674,2642.2,4.487,-0.20199999999999999,295.29691,40.661559999999994,14.293
0,0,0,0,0,0.0001636,-0.0001636,0.00967,-0.00967,0.067,0.337,-0.337,77.1,788,9.9,4.333,-0.126,280.71948,47.07222,13.717
2,1,0,0,0,9.48e-06,-9.48e-06,0.0063,-0.0063,0.03,0.20800000000000002,-0.20800000000000002,20.0,2847,24.3,4.041,-0.17,298.20029,47.06292,12.317
2,1,0,0,0,7.03e-07,-7.03e-07,0.000545,-0.000545,6.727,0.033,-0.033,34957.0,1392,79.8,4.618,-0.044000000000000004,283.01196,47.238602,15.856
2,1,0,0,0,5.04e-06,-5.04e-06,0.00817,-0.00817,0.0048,0.6859999999999999,-0.6859999999999999,1901.0,1460,3.4,4.669,-0.052000000000000005,297.59232000000003,47.34536,14.353
2,0,1,0,0,3.7e-08,-3.7e-08,4.6399999999999996e-05,-4.6399999999999996e-05,0.043,0.00303,-0.00303,20506.0,1919,997.0,4.5680000000000005,-0.17600000000000002,294.58789,41.914260999999996,15.552999999999999
2,1,0,0,0,0.026510000000000002,-0.026510000000000002,0.0338,-0.0338,0.3601,1.9,-1.9,533.5,205,7.8,4.556,-0.03,280.46259,43.142052,14.931
2,0,1,0,0,0.000123,-0.000123,0.000154,-0.000154,0.039,0.0104,-0.0104,156140.0,217,584.6,4.5569999999999995,-0.184,288.74359,43.351089,15.911
2,1,0,0,0,0.030369999999999998,-0.030369999999999998,0.0461,-0.0461,0.07400000000000001,1.4,-1.4,499.7,226,12.0,4.558,-0.295,286.11234,44.657581,15.033
0,0,0,0,0,0.0026149999999999997,-0.0026149999999999997,0.0191,-0.0191,0.435,0.475,-0.475,158.0,392,16.4,4.306,-0.126,285.60675,45.990318,13.06
2,1,0,0,0,0.001568,-0.001568,0.0178,-0.0178,0.1735,0.547,-0.547,666.0,925,8.3,3.109,-0.3,290.85773,43.48455,13.234000000000002
0,0,0,0,0,0.000264,-0.000264,0.011000000000000001,-0.011000000000000001,0.205,0.306,-0.306,153.2,598,9.0,4.422,-0.081,288.13684,46.03838,14.9
2,0,1,0,0,1.12e-07,-1.12e-07,1.98e-05,-1.98e-05,0.002,0.00157,-0.00157,87426.0,1678,5784.8,4.138,-0.198,291.26416,41.74884,12.93
0,0,0,0,0,3.18e-05,-3.18e-05,0.0028,-0.0028,0.17600000000000002,0.0835,-0.0835,231.2,900,23.0,4.487,-0.21600000000000003,287.16504,50.113232,11.767000000000001
2,1,0,0,0,2.64e-05,-2.64e-05,0.00214,-0.00214,0.168,0.122,-0.122,1056.2,1104,272.8,4.144,-0.11900000000000001,295.91998,43.28175,13.272
0,0,0,0,0,7.2e-05,-7.2e-05,0.007520000000000001,-0.007520000000000001,0.032,0.209,-0.209,217.8,780,9.7,4.587,-0.128,292.30338,43.98381,15.380999999999998
2,1,0,1,0,1.59e-06,-1.59e-06,0.00242,-0.00242,0.5432,0.46,-0.46,43.0,3550,8.0,3.827,-0.40299999999999997,299.48206,43.916603,11.626
2,1,0,0,0,0.04597,-0.04597,0.10099999999999999,-0.10099999999999999,0.0779,5.5,-5.5,227.3,234,7.1,4.391,-0.096,289.18787000000003,44.006969,14.732999999999999
2,0,1,0,0,1.67e-07,-1.67e-07,0.000106,-0.000106,0.111,0.00418,-0.00418,13941.0,1298,531.5,4.596,-0.048,291.26697,44.197269,14.932
2,1,0,0,0,1.6e-05,-1.6e-05,0.009009999999999999,-0.009009999999999999,0.19399999999999998,0.21100000000000002,-0.21100000000000002,57.3,2860,26.1,4.156000000000001,-0.182,296.23389,39.560089000000005,13.505
2,1,0,1,0,1.64e-06,-1.64e-06,0.00238,-0.00238,0.37200000000000005,0.11199999999999999,-0.11199999999999999,91.4,2103,14.9,4.532,-0.221,286.45126,42.012489,14.972999999999999
2,1,0,0,1,6.34e-06,-6.34e-06,0.0106,-0.0106,0.013000000000000001,0.446,-0.446,114.8,2411,33.3,4.447,-0.21600000000000003,291.0116,42.553822,15.322000000000001
2,1,0,0,1,2e-06,-2e-06,0.0034700000000000004,-0.0034700000000000004,0.0072,0.21899999999999997,-0.21899999999999997,31.4,7584,79.8,1.5490000000000002,-0.16,291.03226,42.650471,10.628
2,0,1,0,0,0.0005447999999999999,-0.0005447999999999999,0.00109,-0.00109,0.0059,0.0613,-0.0613,69792.0,221,884.9,4.567,-0.034,295.01907,43.959839,15.862
2,0,1,0,0,3.32e-07,-3.32e-07,2.55e-05,-2.55e-05,0.068,0.00302,-0.00302,45400.0,1086,4313.4,4.109,-0.12300000000000001,293.83826,42.122211,12.96
2,0,1,0,0,5.1e-07,-5.1e-07,0.00014,-0.00014,0.003,0.0104,-0.0104,123880.0,1486,1280.3,4.4,-0.20199999999999999,298.57382,40.676601,13.28
2,0,0,1,1,7.8e-06,-7.8e-06,0.00937,-0.00937,0.064,0.255,-0.255,70.0,2121,15.9,4.447,-0.23199999999999998,290.49057,40.722190999999995,15.259
2,0,0,1,1,1.1599999999999999e-05,-1.1599999999999999e-05,0.00937,-0.00937,0.395,0.37,-0.37,39.1,2667,8.2,4.074,-0.11199999999999999,292.22049,40.885670000000005,13.91
2,1,0,0,1,4.79e-06,-4.79e-06,0.00339,-0.00339,0.037000000000000005,0.40399999999999997,-0.40399999999999997,223.2,4370,63.4,3.2110000000000003,-0.122,297.13116,40.921341,13.411
2,0,1,1,0,3.8100000000000004e-07,-3.8100000000000004e-07,0.00023799999999999998,-0.00023799999999999998,2.6439999999999997,0.0149,-0.0149,4759.6,1286,181.3,4.63,-0.06,295.10843,41.074059000000005,15.349
2,0,1,0,0,2.4399999999999996e-07,-2.4399999999999996e-07,3.929999999999999e-05,-3.929999999999999e-05,0.013000000000000001,0.0017100000000000001,-0.0017100000000000001,91307.0,1416,4262.1,4.05,-0.162,291.60318,39.228328999999995,13.960999999999999
2,1,0,0,0,7.2e-06,-7.2e-06,0.0125,-0.0125,0.02,0.442,-0.442,14.2,2978,12.8,4.17,-0.171,295.17368,40.290157,9.807
2,0,1,0,0,7.8e-07,-7.8e-07,4.47e-05,-4.47e-05,0.008,0.0013800000000000002,-0.0013800000000000002,21567.0,1144,4262.9,3.7030000000000003,-0.10800000000000001,292.08383,41.915031,13.254000000000001
2,1,0,1,1,3.83e-06,-3.83e-06,0.00663,-0.00663,0.193,0.212,-0.212,64.2,2191,16.9,4.492,-0.20199999999999999,282.15744,43.689152,14.569
2,1,0,0,0,0.004023,-0.004023,0.025,-0.025,0.037000000000000005,5.6,-5.6,367.9,1543,24.2,4.178,-0.165,295.6026,46.517567,12.294
1,0,0,0,0,0.0005363,-0.0005363,0.0195,-0.0195,0.098,0.542,-0.542,57.0,797,11.4,4.149,-0.126,285.70346,44.422001,13.341
1,0,0,0,0,0.0001355,-0.0001355,0.0035299999999999997,-0.0035299999999999997,0.151,0.115,-0.115,520.0,668,16.4,3.838,-0.128,289.81934,51.90485,14.41
0,0,0,0,0,9.01e-06,-9.01e-06,0.00231,-0.00231,0.435,0.0982,-0.0982,36.3,1620,9.9,4.203,-0.163,286.84533999999996,42.67696,11.429
0,0,0,0,0,8.52e-05,-8.52e-05,0.0141,-0.0141,0.08,0.315,-0.315,135.4,1156,9.3,4.428999999999999,-0.21600000000000003,296.82037,49.75045,15.591
2,0,0,1,0,3e-06,-3e-06,0.00855,-0.00855,0.21600000000000003,0.10800000000000001,-0.10800000000000001,594.0,1643,20.2,4.62,-0.025,289.87915,46.322497999999996,14.785
2,1,0,0,0,1.56e-07,-1.56e-07,0.00016999999999999999,-0.00016999999999999999,0.255,0.0106,-0.0106,60334.0,2359,385.4,4.206,-0.184,300.5683,44.029548999999996,13.440999999999999
2,0,1,0,0,1.98e-06,-1.98e-06,0.00268,-0.00268,0.0045,0.507,-0.507,25.4,4952,51.1,3.793,-0.306,299.20239,44.14175,11.548
2,1,0,0,0,0.005393,-0.005393,0.0165,-0.0165,0.004,0.5670000000000001,-0.5670000000000001,1046.2,852,15.7,2.569,-0.03,292.32232999999997,47.255112,13.993
0,0,0,0,0,0.008911,-0.008911,0.0143,-0.0143,0.244,0.48200000000000004,-0.48200000000000004,779.0,204,7.8,4.605,-0.09699999999999999,281.87015,47.394989,14.382
2,1,0,0,0,0.006986,-0.006986,0.0162,-0.0162,0.175,0.693,-0.693,1257.9,258,21.3,4.435,-0.18,292.75928,47.430401,15.505999999999998
2,0,1,0,0,6.29e-07,-6.29e-07,6.27e-05,-6.27e-05,0.017,0.00252,-0.00252,76413.0,804,1797.4,4.638,-0.128,291.04407000000003,36.729271000000004,14.812999999999999
2,0,1,1,0,2.2e-07,-2.2e-07,0.00020899999999999998,-0.00020899999999999998,0.162,0.0115,-0.0115,2374.1,2271,296.0,4.147,-0.161,293.16727000000003,37.841389,12.735
2,0,0,1,0,1.33e-06,-1.33e-06,0.00206,-0.00206,0.392,0.0752,-0.0752,75.3,3049,23.3,3.7760000000000002,-0.26,291.86655,38.409081,13.755
2,0,1,0,0,1.93e-07,-1.93e-07,8.06e-05,-8.06e-05,0.040999999999999995,0.00379,-0.00379,69414.0,1435,1186.0,4.523,-0.2,296.00211,39.000510999999996,14.985
2,0,0,1,0,2.44e-05,-2.44e-05,0.00643,-0.00643,0.205,0.29100000000000004,-0.29100000000000004,279.1,4454,10.5,2.354,-0.03,291.85648,37.065651,12.552
2,0,1,1,0,2.23e-06,-2.23e-06,0.0035600000000000002,-0.0035600000000000002,0.369,0.107,-0.107,88.3,2238,16.3,4.476,-0.12,291.40289,37.676689,14.661
2,0,1,1,1,1.49e-06,-1.49e-06,0.00162,-0.00162,0.622,1.7,-1.7,481.8,1818,86.2,4.436,-0.156,292.68985,37.774361,15.140999999999998
2,0,0,1,0,5.8599999999999995e-05,-5.8599999999999995e-05,0.00549,-0.00549,0.126,0.27899999999999997,-0.27899999999999997,134.4,921,9.2,4.388999999999999,-0.175,300.18503,44.635578,14.13
2,0,1,0,0,0.00774,-0.00774,0.0151,-0.0151,0.133,0.364,-0.364,1658.0,261,9.6,4.513,-0.221,296.82361000000003,44.855309000000005,15.672
2,1,0,0,0,2.6e-06,-2.6e-06,0.00381,-0.00381,0.396,0.504,-0.504,19.9,4893,8.9,3.4760000000000004,-0.07200000000000001,299.25092,44.856091,11.238
2,0,0,1,0,1.4400000000000001e-05,-1.4400000000000001e-05,0.008459999999999999,-0.008459999999999999,0.29600000000000004,0.262,-0.262,56.8,1578,9.5,4.3660000000000005,-0.231,294.94872999999995,45.210251,14.842
2,0,0,1,0,4.14e-06,-4.14e-06,0.00413,-0.00413,0.105,0.192,-0.192,39.3,2403,7.4,4.349,-0.195,287.89935,45.417488,13.513
2,0,1,1,1,5.08e-05,-5.08e-05,0.0059299999999999995,-0.0059299999999999995,0.036000000000000004,0.161,-0.161,119.3,969,19.5,4.396,-0.195,280.88184,47.564243,13.300999999999998
2,0,0,1,0,2.8800000000000002e-05,-2.8800000000000002e-05,0.0132,-0.0132,11.24,0.755,-0.755,359.0,1750,7.4,4.372,-0.195,296.93594,44.161045,12.179
0,0,0,0,0,6.21e-05,-6.21e-05,0.00179,-0.00179,0.012,0.0812,-0.0812,624.3,871,23.1,4.002,-0.11699999999999999,296.9978,42.65332,12.642000000000001
2,1,0,0,0,2.59e-05,-2.59e-05,0.0032700000000000003,-0.0032700000000000003,0.525,0.192,-0.192,919.1,1719,160.1,3.696,-0.08199999999999999,295.73996,38.862282,12.842
2,0,1,0,1,4.68e-06,-4.68e-06,0.00285,-0.00285,0.04,0.0843,-0.0843,66.9,1562,41.9,4.381,-0.14400000000000002,293.7749,45.087639,12.902999999999999
0,0,0,0,0,1.6e-06,-1.6e-06,0.0008119999999999999,-0.0008119999999999999,0.43799999999999994,0.0466,-0.0466,214.4,1480,29.7,4.431,-0.07200000000000001,296.50354,47.486919,13.14
2,1,0,0,0,0.002967,-0.002967,0.0615,-0.0615,4.75,3.0,-3.0,283.2,706,30.5,4.069,-0.11599999999999999,291.91556,37.322578,14.755999999999998
0,0,0,0,0,0.00021600000000000002,-0.00021600000000000002,0.0167,-0.0167,0.54,0.541,-0.541,63.3,1337,12.4,3.38,-0.157,287.55182,47.244862,12.609000000000002
2,1,0,0,0,0.0018280000000000002,-0.0018280000000000002,0.0092,-0.0092,0.36200000000000004,0.381,-0.381,440.6,6037,16.6,1.056,-0.212,296.08136,47.275814000000004,12.798
2,1,0,1,1,0.020040000000000002,-0.020040000000000002,0.0409,-0.0409,0.004,0.992,-0.992,349.5,257,13.7,4.465,-0.182,298.89359,40.437752,14.013
2,1,0,0,0,0.037630000000000004,-0.037630000000000004,0.0494,-0.0494,0.223,3.1,-3.1,382.7,279,10.3,4.258,-0.184,283.56866,40.865761,13.683
2,1,0,0,0,0.0016129999999999999,-0.0016129999999999999,0.00602,-0.00602,0.08199999999999999,0.32299999999999995,-0.32299999999999995,731.0,827,9.8,2.697,-0.027000000000000003,296.42337000000003,40.892471,12.769
2,0,1,0,0,5.970000000000001e-07,-5.970000000000001e-07,0.0006129999999999999,-0.0006129999999999999,0.064,0.156,-0.156,4928.8,1816,251.4,4.488,-0.161,298.52679,40.858391,14.335
2,1,0,0,0,0.03129,-0.03129,0.0502,-0.0502,0.066,1.2,-1.2,212.7,336,12.3,4.024,-0.02,282.21188,47.577,11.152999999999999
2,1,0,0,0,0.01714,-0.01714,0.0195,-0.0195,0.504,1.1,-1.1,1363.8,202,16.4,4.6419999999999995,-0.083,291.75497,47.549332,15.901
2,1,0,0,0,0.01144,-0.01144,0.0186,-0.0186,6.664,0.868,-0.868,1966.0,231,8.5,4.559,-0.184,298.68832000000003,47.513821,14.977
2,1,0,0,0,0.026289999999999997,-0.026289999999999997,0.0492,-0.0492,0.045,0.85,-0.85,1298.0,225,13.4,4.559,-0.184,298.68832000000003,47.513821,14.977
2,1,0,0,0,0.0131,-0.0131,0.0229,-0.0229,0.02,0.929,-0.929,162.0,325,10.8,4.271,-0.195,287.82239,47.690208,13.161
2,1,0,0,0,0.006157999999999999,-0.006157999999999999,0.0414,-0.0414,0.139,0.8190000000000001,-0.8190000000000001,1415.0,1364,7.0,2.099,-0.165,299.40509,47.620991,12.392999999999999
2,0,1,1,0,1.89e-06,-1.89e-06,0.000807,-0.000807,1.464,0.0363,-0.0363,1321.6,9791,147.7,0.047,-0.04,292.32391,39.299351,11.296
2,0,0,1,0,0.00010979999999999999,-0.00010979999999999999,0.0102,-0.0102,0.45,0.397,-0.397,316.0,2309,9.8,2.42,-0.03,293.27979,39.393318,10.59
2,0,1,0,0,7.8e-08,-7.8e-08,4.94e-05,-4.94e-05,0.006,0.00297,-0.00297,481370.0,2095,2019.4,4.238,-0.18,294.99365,39.64283,13.242
2,0,1,0,0,4.13e-06,-4.13e-06,0.000132,-0.000132,0.004,0.00758,-0.00758,464960.0,579,2008.1,4.498,-0.18,297.98264,39.894081,13.592
0,0,0,0,0,0.00026480000000000004,-0.00026480000000000004,0.00992,-0.00992,0.222,0.557,-0.557,64.1,837,12.6,4.055,-0.126,286.70145,38.042190999999995,12.55
2,1,0,1,0,6.31e-07,-6.31e-07,0.00081,-0.00081,0.42,0.0321,-0.0321,172.0,2358,40.3,4.362,-0.195,292.88342,38.074951,13.790999999999999
0,0,0,0,0,5.8299999999999994e-05,-5.8299999999999994e-05,0.0122,-0.0122,0.401,0.34,-0.34,83.2,1383,7.7,4.025,-0.21600000000000003,290.32401,38.111111,14.815999999999999
2,0,0,1,1,7.659999999999999e-05,-7.659999999999999e-05,0.0102,-0.0102,0.10099999999999999,0.43,-0.43,150.8,817,9.4,4.592,-0.12,290.0831,38.398472,15.13
0,0,0,0,0,0.04197,-0.04197,0.076,-0.076,0.40299999999999997,1.7,-1.7,153.2,215,8.1,4.46,-0.165,290.89395,45.716640000000005,13.339
2,1,0,1,1,9.17e-06,-9.17e-06,0.0166,-0.0166,0.32899999999999996,0.267,-0.267,287.6,1805,15.7,4.5760000000000005,-0.12,293.76086000000004,46.231201,16.678
2,0,0,1,0,7.979999999999999e-05,-7.979999999999999e-05,0.00899,-0.00899,0.365,0.256,-0.256,81.6,974,8.7,4.473,-0.187,291.9935,46.516071000000004,14.27
1,0,0,0,0,1.01e-06,-1.01e-06,0.00047599999999999997,-0.00047599999999999997,0.129,0.0221,-0.0221,1124.8,455,56.9,5.215,-0.098,292.21906,44.61916,15.92
2,0,0,1,1,1.3500000000000001e-05,-1.3500000000000001e-05,0.00305,-0.00305,1.284,0.17,-0.17,223.2,2195,45.6,3.633,-0.115,299.12851,41.587540000000004,13.173
2,0,1,0,0,1e-06,-1e-06,0.001,-0.001,0.35600000000000004,0.0515,-0.0515,352.2,1705,28.2,4.578,-0.14400000000000002,294.13202,39.981978999999995,15.479000000000001
1,0,0,0,0,0.0001895,-0.0001895,0.004079999999999999,-0.004079999999999999,0.294,0.142,-0.142,645.2,616,22.1,4.447,-0.17300000000000001,291.26974,42.096039000000005,15.898
